CV_Id,Skills,Designation,Industry,Experience,Institute,Degree
"11564"|"Nursing Assistant, Employee sourcing, Painter"|"Senior Product Manager"|"Chocolate Industry"|"132"|"University of Gour Banga"|"Master of Laws - L.L.M."
"660"|"Customer service, Welder, Beautician, School Psychologist, Detail Management, Sketching"|"Controller"|"Leather Industry"|"228"|"King George's Medical University"|"Bachelor of Pharmacy - B.Pharm / B.Pharma."
"3643"|"State laws, Business Intelligence, Content Manager, Waiter / Waitress, Gardening, Landscaping, and Groundskeeping "|"Financial Analyst"|"Zinc Industry "|"132"|"Rajiv Gandhi Institute of Petroleum Technology"|"Master of Pharmacy - M.Pharm "
"13811"|"Multitasking, Gardening, Landscaping, and Groundskeeping , Entertainment, IT Soft Skills"|"Process Engineer"|"Zinc Industry "|"108"|"Sri Padmavati Mahila Visvavidyalayam"|"Bachelor of Physiotherapy - B.P.T."
"18029"|"Consulting, Android Developer, Dentist, IT Soft Skills, Phlebotomist, Hiring"|"Tax Manager"|"Mutual Fund Industry"|"228"|"Uttarakhand University of Horticulture and Forestry"|"Bachelor of Ayurvedic Medicine & Surgery - B.A.M.S. "
"8658"|"Friendly, Personal Trainer, Collaborative, Boilermaker, Product Manager"|"Payroll Specialist"|"Oil Industry "|"228"|"Poornima University"|"Doctor of Medicine in Homoeopathy - M.D. (Homoeopathy)"
"1422"|"Accuracy, Planning, Marketing Automation Specialist / Manager, Emotional Control, Counseling"|"Speech Pathologist Assistant"|"Diamond Industry"|"228"|"Pandit Ravishankar Shukla University"|"Doctorate of Medicine - D.M."
"20482"|"Software Developer, Policies and procedures, Employee benefits, Fair labor standards"|"Network Engineer"|"Shipping Industry"|"60"|"Maharishi Dayanand University"|"Doctorate of Medicine - D.M."
"20769"|"Networking, Maintaining High Levels of Activity, State laws, Software Engineer"|"Java Developer"|"Food Processing Industry"|"192"|"Indian Institute of Technology Kanpur"|"Master of Science in Agriculture - M.Sc. (Agriculture)"
"17180"|"Being Artistic/Creative, Publications, Teaching, Emotional Control, Nonverbal Communication"|"Speech Language Pathologist"|"Turbine Industry "|"192"|"Jamia Millia Islamia"|"Bachelor of Physical Education - B.P.Ed."
"1463"|"Confronting Others, Conflict management, Job descriptions"|"Director Business Development"|"Copper Industry"|"156"|"National Institute of Technology, Warangal"|"Bachelor of Fine Arts - BFA / BVA"
"7769"|"Healthcare / Hospital Administration, Truck Driver, Broadcaster, Analysis, Customer Service"|"Java Developer"|"Leather Industry"|"204"|"Jagadguru Rambhadracharya Handicapped University"|"Master of Architecture - M.Arch."
"13260"|"Assembling Apparatus, Planning, Health regulations, Career Counselor"|"Process Engineer"|"Mutual Fund Industry"|"228"|"Lakulish Yoga University"|"Bachelor of Pharmacy - B.Pharm / B.Pharma."
"16507"|"Monetary Collection, Office Manager, Teamwork, Meteorologist, Coaching Individuals, Presentation skills"|"Occupational Therapist Occupation"|"Mutual Fund Industry"|"228"|"Ganpat University"|"Bachelor of Computer Applications - B.C.A."
"19938"|"Policy Analyst, Engineering, Public / Non Profit Administrator, Humor, Independence"|"Quality Engineer"|"Music Industry "|"36"|"GNA University"|"Bachelor of Arts - B.A. "
"910"|"Acupuncturist, Teamwork, Law Enforcement Skills, Electrician"|"Technical Recruiter"|"Chocolate Industry"|"108"|"National Institute of Technology, Hamirpur"|"Master of Science - M.Sc."
"10191"|"Publications, Creating relationships, Pharmacy Technician, Selecting, Rehabilitating Others"|"Pharmacist"|"Soap Industry"|"228"|"Jaipur National University"|"Bachelor of Computer Applications - B.C.A."
"15412"|"Administrative / Secretarial, Values diversity and difference, Being Thorough"|"Marketing Director"|"Rubber Industry"|"96"|"Vel Tech Dr.RR and Dr.SR Technical University"|"Master of Business Administration - M.B.A."
"2346"|"Troubleshooting, Customer service, Innovation"|"Speech Pathologist Assistant"|"Pharmaceutical Industry"|"108"|"Dakshina Bharat Hindi Prachar Sabha"|"Master of Mass Communications / Mass Media - M.M.C / M.M.M."
"18650"|"Administrative / Secretarial, Sales Associate, Interior Design"|"Registered Nurse"|"Cotton Industry"|"12"|"Central University of Kerala"|"Bachelor of Fisheries Science - B.F.Sc./ B.Sc. (Fisheries)."
"1007"|"Writing communication, Language Translation, Personal development, Technical Support, Communication"|"Human Resources Coordinator"|"Chocolate Industry"|"60"|"Gurukul Kangri Vishwavidyalaya"|"Master of Chirurgiae - M.Ch."
"18814"|"Goal Setting, Television / Film Producer, Employee engagement, Learning"|"Pharmacist"|"Leather Industry"|"108"|"National Institute of Technology, Uttarakhand"|"Doctorate of Medicine - D.M."
"13685"|"Federal laws, Values diversity and difference, Affirmative action, Writing communication"|"Java Developer"|"Jute Industry "|"228"|"National Institute of Technology, Delhi"|"Bachelor of Science - B.Sc."
"15750"|"Attention to detail, Payroll, Works well under pressure, Finance , Telecommunications Equipment Installer"|"Administrator Payroll"|"Mining Industry"|"180"|"West Bengal University of Animal and Fishery Sciences"|"Bachelor of Engineering / Bachelor of Technology - B.E./B.Tech."
"445"|"Maintaining High Levels of Activity, Onboarding, Advising, Content Manager"|".net Developer"|"Real Estate Industry"|"228"|"Shri Mata Vaishno Devi University"|"Bachelor of Physiotherapy - B.P.T."
"4478"|"Physician Assistant, Technology, IT Manager, Knowledge of Current Governmental Affairs, Public / Non Profit Administrator"|"Marketing"|"Hotel Industry"|"156"|"Pandit Deendayal Upadhyaya Shekhawati University"|"Bachelor of Education - B.Ed."
"6350"|"Organizational Tasks, Writing communication, Company policies"|"Assistant Controller"|"Pharmaceutical Industry"|"240"|"Ganpat University"|"Master of Education - M.Ed."
"12660"|"Licensed Practical Nurse (LPN) Skills, Assembling Apparatus, Creative Thinking, Demonstrations, IT Manager, Nonverbal Communication"|"LPN"|"Railway Industry"|"144"|"Shivaji University"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"12108"|"Occupational Therapy Assistant, Licensed Practical Nurse (LPN) Skills, Self motivated, State laws, Architect"|"Administrator Payroll"|"Oil Industry "|"12"|"Sardar Vallabhbhai Patel University of Agriculture and Technology"|"Master of Veterinary Science - M.V.Sc."
"8795"|"Presentation, Decision making, Claims Adjuster, Heavy Equipment Operator, Friendly"|"Senior Financial Analyst"|"Coir Industry"|"132"|"Rajmata Vijayaraje Scindia Krishi Vishwavidyalaya"|"Master of Education - M.Ed."
"18783"|"Report Writing, Data Analyst, Sales, Creating New Solutions"|"Systems Engineer"|"Weaving Industry "|"96"|"Satavahana University"|"Bachelor of Arts - B.A. "
"17619"|"Reading Volumes, Defining Problems, Employment law, IT Soft Skills"|"Recruiter"|"Tobacco Industry"|"156"|"Dr. Babasaheb Ambedkar Marathwada University"|"Bachelor of Medicine and Bachelor of Surgery - M.B.B.S."
"12776"|"Fast Food , Electrician, Problem Solving, Health regulations"|"Accountant"|"Paint Industry"|"204"|"Gandhigram Rural University"|"Bachelor of Business Administration - B.B.A."
"20574"|"Detail Management, Flight Attendant, Learning, Questioning Others, Engineering"|"Business Development Manager"|"Turbine Industry "|"132"|"Maharaja Ranjit Singh Punjab Technical University"|"Bachelor of Social Work - BSW / B.A. (SW)"
"2365"|"Software Developer, Conflict Resolution, Boilermaker, Fundraising, EMT / Firefighter"|"Controller"|"Paint Industry"|"180"|"Indira Gandhi Krishi Vishwavidyalaya"|"Master of Philosophy - M.Phil. "
"2603"|"Reasoning, Financial Advisor / Planner, Management, Problem solving, Market Research Analyst"|"Design Engineer"|"Biscuit Industry"|"96"|"Dr. Y.S. Parmar University of Horticulture and Forestry"|"Master of Mass Communications / Mass Media - M.M.C / M.M.M."
"19282"|"Writing, Conflict resolution, Problem Solving"|"Mechanical Engineer"|"Pharmaceutical Industry"|"216"|"Osmania University"|"Master of Social Work / Master of Arts in Social Work - M.S.W. / M.A. (SW)"
"4918"|"IT Soft Skills, Writing communication, Oration, Dental Assistant, Engineering"|"Network Engineer"|"Weaving Industry "|"168"|"Chaudhary Devi Lal University"|"Bachelor of Arts - B.A. "
"3037"|"Beautician, Mentorship, Employee sourcing, Responsive to feedback, IT Manager"|"Systems Engineer"|"Cotton Industry"|"168"|"Deccan College Post-Graduate and Research Institute"|"Master of Pharmacy - M.Pharm "
"8621"|"Licensed Practical Nurse (LPN) Skills, Writing communication, Public Relations"|"Technician"|"Diamond Industry"|"192"|"Himachal Pradesh University"|"Doctor of Pharmacy - Pharm.D "
"2545"|"Efficient, Microsoft Office, Content Manager"|"Administrator Payroll"|"Television Industry "|"0"|"Shri Ramswaroop Memorial University"|"Doctor of Medicine - M.D."
"20997"|"Prediction, Employee benefits, Confronting Others, Organizational, Updating Files, Judgment"|"Registered Nurse"|"Turbine Industry "|"180"|"Sant Longowal Institute of Engineering and Technology"|"Bachelor of Design - B.Des. / B.D."
"7725"|"Positive attitude, Confidentiality, Adaptable"|"Product Marketing Manager"|"Copper Industry"|"216"|"Professor Jayashankar Telangana State Agricultural University"|"Master of Library Science - M.Lib./ M.Lib.Sc."
"5391"|"Physician , Overseeing Meetings, Real Estate"|"Financial Analyst"|"Granite Industry"|"48"|"Swami Rama Himalayan University"|"Doctor of Medicine - M.D."
"16184"|"Technical Writer, Web Design, Lifelong learning"|"Senior Product Manager"|"Jute Industry "|"24"|"B.S. Abdur Rahman University"|"Master of Arts - M.A."
"21053"|"Aligned with goals of company, Values diversity and difference, Honest, iOS Developer, Preparing Written Documents"|"Speech Pathologist Assistant"|"Shipping Industry"|"48"|"U.P. Pandit Deen Dayal Upadhyaya Pashu Chikitsa Vigyan Vishwavidyalaya Evam Go-Anusandhan Sansthan"|"Master of Chirurgiae - M.Ch."
"245"|"Employee rights, Oral communication, Time Management, Goal Setting"|"Manufacturing Engineer"|"Steel Industry"|"168"|"Guru Gobind Singh Indraprastha University"|"Bachelor of Arts - B.A. "
"10729"|"Service, Troubleshooting, Analysis, Financial Advisor / Planner"|"Account Manager"|"Mining Industry"|"132"|"Central University of Jammu"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"15004"|"Administration, Restaurant Host / Hostess , Phlebotomist, Motivation, Pharmacy Technician, Blue Collar Jobs"|"Senior Accountant"|"Copper Industry"|"84"|"Pt. Bhagwat Dayal Sharma University of Health Sciences"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"8044"|"Search Engine Optimization (SEO), Training Coordinator, Heavy Equipment Operator, Paralegal / Legal Assistant"|"Nurse"|"Mining Industry"|"72"|"Srimanta Sankaradeva University of Health Sciences"|"Master of Laws - L.L.M."
"3670"|"Maintenance and Janitorial, Planning, Reasoning, Photography, Data Analyst, Employee development"|"Auditor"|"Retail Industry "|"228"|"Damodaram Sanjivayya National Law University"|"Bachelor of Physical Education - B.P.Ed."
"6828"|"Medical Assistance, Company policies, Employee sourcing, Tact"|"Trainer"|"Biotechnology Industry"|"204"|"Rajmata Vijayaraje Scindia Krishi Vishwavidyalaya"|"Bachelor of Arts - B.A. "
"8592"|"Dependability, Reference checking, Journalist, Sales, Human Resources, Digital Media"|"Java Developer"|"Food Processing Industry"|"192"|"Shri Ramswaroop Memorial University"|"Bachelor of Fine Arts - BFA / BVA"
"13445"|"Engineering, Self-confidence, Policies and procedures"|"Director Business Development"|"Copper Industry"|"36"|"Krantiguru Shyamji Krishna Verma Kachchh University"|"Bachelor of Nursing "
"8730"|"Proposals, Museum Curator, Pharmacy Technician"|"Electrical Engineer"|"Hotel Industry"|"84"|"Chanakya National Law University"|"Master of Laws - L.L.M."
"14310"|"Analysis, Fast Food , Dispensing Information"|"Human Resources Assistant"|"Jute Industry "|"84"|"Dr. Ram Manohar Lohia Avadh University"|"Doctor of Medicine in Homoeopathy - M.D. (Homoeopathy)"
"21998"|"Enterprise, Problem solving, Goal Setting, Fast Food , Labor specialization, Dietician / Nutritionist"|"Director Business Development"|"Paper Industry "|"168"|"NIILM University"|"Doctor of Medicine - M.D."
"13222"|"Market Research Analyst, Character judgment, Engineering, Discretion, Promotions, Conflict Resolution"|"Human Resources Specialist"|"Tractor Industry"|"12"|"Indian Institute of Technology Indore"|"Bachelor of Fisheries Science - B.F.Sc./ B.Sc. (Fisheries)."
"18991"|"Perseverance, Proposal Writing, Coaching Individuals"|"Manufacturing Engineer"|"Cosmetic Industry"|"156"|"Ravenshaw University"|"Master of Education - M.Ed."
"5481"|"Clinical Laboratory Technician, Talent planning, Defining Problems"|".net Developer"|"Cement Industry"|"204"|"Punjab Technical University"|"Bachelor of Architecture - B.Arch"
"6783"|"Initiative, Labor specialization, Goal oriented, Respiratory Therapist, Mentorship"|"Process Engineer"|"Garment Industry"|"120"|"Maulana Azad University, Jodhpur"|"Bachelor of Fine Arts - BFA / BVA"
"19211"|"Proposals, Phlebotomist, Broadcaster"|"Controller"|"Television Industry "|"132"|"Indian Institute of Science Education and Research, Bhopal"|"Bachelor of Library Science - B.Lib. / B.Lib.Sc."
"20409"|"Remembering Facts, Carpentry, Multitasking"|"Financial Analyst"|"Copper Industry"|"180"|"Singhania University"|"Master of Dental Surgery - M.D.S."
"2228"|"Remembering Facts, Public Relations, Public / Non Profit Administrator, Research Assistant"|"Business Analyst"|"Textile Industry"|"204"|"Uttar Banga Krishi Viswavidyalaya"|"Bachelor of Computer Applications - B.C.A."
"2843"|"Creating relationships, Health / Medical Information Technician, Real Estate, Health and benefit plans, Investment Banking Analyst"|"Engineer"|"Advertising Industry "|"120"|"National Institute of Technology, Agartala"|"Bachelor of Homoeopathic Medicine and Surgery - B.H.M.S."
"799"|"Handling Complaints, Selecting, Home Health Aide, Business Storytelling, Heavy Equipment Operator, Legal"|"Tax Manager"|"Sugar Industry"|"168"|"Punjab Agricultural University"|"Bachelor of Education - B.Ed."
"9279"|"Evaluations, Employee development, Problem Solving, Labor relations, Reference checking"|"Registered Nurse"|"Automobile Industry"|"60"|"GLA University"|"Master of Philosophy - M.Phil. "
"12448"|"Screening, Interviews, Responsive to feedback, Boilermaker, Coaching Individuals"|"LPN"|"IT Industry "|"0"|"Raja Mansingh Tomar Music and Arts University"|"Bachelor of Arts - B.A. "
"1331"|"Organization, Independent Action, Retail Manager , Mature, Retail Merchandiser"|"Assistant Controller"|"Weaving Industry "|"96"|"Santosh University"|"Bachelor of Mass Communications - B.M.C. / B.M.M."
"16444"|"Analysis, Interviewing, Selecting, Employee rights, Software Developer"|"Accounting Manager"|"Tobacco Industry"|"96"|"Sri Dev Suman Uttarakhand University"|"Master of Pharmacy - M.Pharm "
"4908"|"Creativity, Tech Skills Listed by Job, New hire paperwork, Administration, Content Manager"|"Training Specialist"|"Aviation Industry"|"48"|"Pondicherry University"|"Master of Mass Communications / Mass Media - M.M.C / M.M.M."
"4760"|"Medical Assistant, Local laws, Occupational Therapy Assistant"|"Quality Engineer"|"Furniture Industry"|"132"|"Indian Institute of Science"|"Master of Engineering / Master of Technology - M.E./ M.Tech."
"15825"|"Interior Design, Retail, Scrum Master "|"Payroll Clerk"|"Music Industry "|"180"|"Sri Dev Suman Uttarakhand University"|"Master of Chirurgiae - M.Ch."
